结义兄弟,owl:inverseof,结义兄弟
敌人,owl:inverseof,敌人
全称,rdfs:domain,人
大儿子,rdfs:subpropertyof,儿子
第一次登场,rdfs:type,owl:functionalproperty
上司,rdfs:domain,人
喜好,rdfs:type,PROPERTY
小说兄长,owl:sameas,兄长
招数,rdfs:range,武功
生日,owl:sameas,生辰
使用武器,rdfs:domain,人
王号,rdfs:type,PROPERTY
七弟,rdfs:domain,人
大师兄,rdfs:type,owl:functionalproperty
恩公,owl:sameas,恩人
特长,owl:sameas,强项
舅舅,rdfs:domain,人
第一次登场,rdfs:range,章回
登场作品,owl:sameas,出场作品
主要作品,rdfs:range,作品
死因,rdfs:type,PROPERTY
原作者,rdfs:range,人
祖师婆婆,rdfs:domain,人
信仰,owl:sameas,小说信仰
八哥,rdfs:type,owl:functionalproperty
小说兄长,rdfs:range,男人
长辈,rdfs:range,人
表弟,rdfs:range,男人
红颜,rdfs:domain,人
不睦之人,rdfs:type,owl:symmetricproperty
民族族群,rdfs:range,民族
情敌,owl:inverseof,情敌
师弟/恋人,rdfs:type,RELATION
王爵,rdfs:range,职位
帮主,rdfs:domain,人
义女,rdfs:range,女人
绝技,rdfs:domain,人
姐妹,rdfs:domain,女人
才华,rdfs:type,PROPERTY
祖师婆婆,rdfs:type,RELATION
五弟,rdfs:type,owl:functionalproperty
所习武功,owl:inverseof,修习者
成员,rdfs:range,人
女婿,rdfs:type,RELATION
师娘,rdfs:type,RELATION
爱侣,owl:inverseof,爱侣
祖母,rdfs:domain,人
孙女,rdfs:range,女人
小说职业,rdfs:domain,人
派系,owl:sameas,派别
胞妹,rdfs:subpropertyof,家人
人物性格,rdfs:range,形容
妻弟,rdfs:type,RELATION
祖籍,rdfs:range,地点
出场时间,rdfs:domain,人
拥有地产,rdfs:range,地点
享年,rdfs:type,PROPERTY
姐弟,rdfs:type,RELATION
小说原型,rdfs:type,owl:functionalproperty
堂弟,rdfs:domain,人
穿着,rdfs:range,外貌
兄弟,rdfs:type,owl:symmetricproperty
人物形象,owl:sameas,形象
出生日期,rdfs:type,owl:functionalproperty
养父,rdfs:type,RELATION
掌门人,rdfs:domain,人
后代,rdfs:type,owl:transitiveproperty
亲传,rdfs:type,RELATION
师姐,rdfs:type,RELATION
生父,rdfs:domain,人
岳父,rdfs:domain,人
棋友,owl:inverseof,棋友
事迹,rdfs:domain,人
归属于,rdfs:type,PROPERTY
十三弟,rdfs:type,RELATION
语种,rdfs:type,PROPERTY
妻子,owl:inverseof,丈夫
后人,rdfs:type,owl:transitiveproperty
防身,rdfs:domain,人
作者,rdfs:type,owl:functionalproperty
外形,rdfs:range,外貌
小说国籍,rdfs:domain,人
表妹,rdfs:domain,人
派系,rdfs:domain,人
外貌,owl:sameas,容貌
宿敌,rdfs:type,owl:symmetricproperty
号,rdfs:range,名称
已知武功,rdfs:range,人
姐姐,rdfs:domain,人
侍婢,rdfs:domain,人
妻弟,owl:inverseof,姐夫
父亲,rdfs:type,owl:functionalproperty
姓氏,rdfs:range,名称
人物结局,rdfs:type,PROPERTY
外貌,rdfs:range,外貌
同母兄弟,rdfs:range,男人
暗器,rdfs:type,PROPERTY
曾祖母,rdfs:type,RELATION
情缘,owl:inverseof,情缘
号,rdfs:domain,人
别名（绰号）,rdfs:type,PROPERTY
门派,rdfs:range,组织
全称,rdfs:type,owl:inversefunctionalproperty
好友,rdfs:type,owl:symmetricproperty
代表之花,rdfs:domain,人
教主,rdfs:domain,人
亲传,rdfs:range,人
世兄,rdfs:range,男人
法号,rdfs:type,owl:functionalproperty
出自,rdfs:domain,人
仰慕者,owl:sameas,爱慕者
未婚妻/岳母,rdfs:type,owl:inversefunctionalproperty
封爵,owl:sameas,封爵
同母姐妹,rdfs:type,owl:transitiveproperty
其他名称,rdfs:domain,人
兵刃,rdfs:range,武器
去世时间,rdfs:domain,人
出处,rdfs:domain,人
主公,rdfs:type,RELATION
字,rdfs:range,名称
所处年代,rdfs:domain,人
盟友,rdfs:range,人
职位,rdfs:type,PROPERTY
生死之交,rdfs:type,owl:symmetricproperty
手下败将,rdfs:range,人
性格特点,rdfs:range,特点
四嫂,rdfs:domain,人
表姐,rdfs:type,RELATION
姐弟,rdfs:domain,人
祖辈,rdfs:domain,人
夫君,owl:inverseof,妻子
修习武功,rdfs:type,PROPERTY
口头禅,rdfs:range,语句
主要兵器,rdfs:subpropertyof,兵器
逝世地,rdfs:domain,人
所创绝学,rdfs:domain,人
徒弟,owl:inverseof,师父
传承兵法,rdfs:domain,人
兵刃,rdfs:type,PROPERTY
登场作品,rdfs:type,PROPERTY
生日,rdfs:type,owl:functionalproperty
国籍,rdfs:type,owl:functionalproperty
主要武功,rdfs:subpropertyof,武功
